# ETA — angle entre η (normale GLS) et n_i (normale surface)
# Mellado et al. (2012) Eq. 4 : η = ∇s_û(p) / ||∇s_û(p)||
# Valeurs en DEGRÉS.  0° = aligné parfaitement  180° = opposé
#
n_scales  = 15
n_points  = 10000

[ECHELLE 01]
  t             = 0.171968
  n_valid       = 10000/10000
  mean(angle°)  = 78.4819
  std(angle°)   = 43.5742
  valeurs (degrés) :
    p000495   31.9900°
    p000496   54.9717°
    p000497   17.7819°
    p000498  145.8273°
    p000499   33.1035°
    p000500  154.8586°
    p000501   29.2594°
    p000502  161.0281°
    p000503   90.0000°
    p000504   90.0000°
    p000505   90.0000°
    p000506   90.0000°
    p000507   90.0000°
    p000508   90.0000°
    p000509   90.0000°
    p000510  144.3581°
    p000511   67.4968°
    p000512   35.8121°
    p000513   55.3938°
    p000514  131.5684°
    p000515  124.7469°
    p000516   90.0000°
    p000517   90.0000°
    p000518   90.0000°
    p000519   90.0000°
    p000520   90.0000°
    p000521   90.0000°
    p000522   90.0000°
    p000523    3.9600°
    p000524  171.2218°
    p000525  119.4853°
    p000526   85.9210°
    p000527   29.9239°
    p000528  177.2363°
    p000529   23.4752°
    p000530   77.7257°
    p000531  151.2081°
    p000532   40.7211°
    p000533   40.7319°
    p000534   87.8675°
    p000535   40.0499°
    p000536   53.9328°
    p000537   90.0000°
    p000538   90.0000°
    p000539   90.0000°
    p000540   90.0000°
    p000541   90.0000°
    p000542   90.0000°
    p000543   90.0000°
    p000544   90.0000°
    p000545   90.0000°
    p000546   90.0000°
    p000547   15.6157°
    p000548   36.8210°
    p000549  123.8171°
    p000550   83.3925°
    p000551   54.0659°
    p000552  163.1441°
    p000553  149.3828°
    p000554  138.5886°
    p000555   44.3644°
    p000556  148.7213°
    p000557   15.9381°
    p000558    4.2974°
    p000559   60.9663°
    p000560    7.1294°
    p000561   29.4166°
    p000562    8.1378°
    p000563   27.7665°
    p000564  136.8061°
    p000565   57.5777°
    p000566   27.7834°
    p000567   98.4931°
    p000568   20.6152°
    p000569  139.6905°
    p000570  101.1000°
    p000571   26.1968°
    p000572   90.0000°
    p000573   90.0000°
    p000574   90.0000°
    p000575   90.0000°
    p000576   90.0000°
    p000577   90.0000°
    p000578   90.0000°
    p000579   90.0000°
    p000580   90.0000°
    p000581   90.0000°
    p000582  120.2595°
    p000583  157.4280°
    p000584   91.2800°
    p000585  114.4904°
    p000586   28.7831°
    p000587   83.2742°
    p000588   30.7692°
    p000589  148.8276°
    p000590  135.6988°
    p000591  145.9783°
    p000592  163.2776°
    p000593   68.5135°
    p000594   90.0000°
    p000595   90.0000°
    p000596   90.0000°
    p000597   90.0000°
    p000598   90.0000°
    p000599   90.0000°
    p000600   90.0000°
    p000601   90.0000°
